5,8,9,14,27
1,2,6,18,26
5,6,7,15,27
5,5,6,15,29
5,9,16,16,29
5,6,12,17,29
3,4,7,12,28
5,8,12,17,29
3,4,6,15,29
4,4,7,17,27
3,5,7,12,24
4,7,12,16,29
6,11,14,23,29
4,5,13,19,29
2,6,9,14,28
5,7,9,15,28
4,5,7,18,28
8,8,8,14,26
3,3,7,13,29
5,6,8,14,28
5,8,11,11,27
6,9,9,18,29
4,5,6,17,28
7,7,9,16,28
5,6,8,12,28
4,8,8,15,29
6,6,7,13,29
7,10,12,18,27
4,6,10,20,29
5,9,13,18,27
4,6,8,14,29
4,6,7,15,24
5,5,7,13,29
4,5,6,13,27
3,6,9,20,27
3,4,6,12,29
4,7,9,22,29
3,9,15,17,29
5,7,12,13,28
6,6,9,15,28
5,7,8,16,28
5,6,11,18,28
6,6,7,13,29
5,6,10,16,28
5,5,10,14,28
3,6,8,13,27
3,4,5,15,27
3,5,11,14,25
3,5,12,20,27
4,6,9,13,29
5,5,11,14,28
3,6,9,17,25
4,5,12,14,29
5,8,11,19,29
5,6,8,19,27
5,7,10,20,29
4,5,12,20,28
5,6,8,18,28
3,10,11,16,28
5,7,10,18,29
4,6,6,10,25
4,6,10,21,27
3,4,7,19,29
5,5,11,23,28
4,6,9,13,28
7,8,11,20,28
3,5,8,19,28
5,5,6,13,29
4,4,6,18,27
4,5,8,15,29
3,4,7,13,26
4,6,10,20,27
4,5,10,20,29
3,7,12,17,27
5,8,9,16,27
4,5,7,19,29
3,7,12,20,29
4,6,12,15,29
5,8,13,19,27
4,9,13,21,29
3,3,7,14,29
5,5,8,19,29
4,5,10,20,29
3,6,13,19,28
3,4,8,12,27
2,3,5,11,29
6,12,14,25,29
5,6,7,17,28
4,5,5,17,29
7,8,11,13,29
3,7,11,18,29
6,7,11,16,26
5,7,14,14,28
3,5,5,11,29
5,7,9,11,28
4,7,9,20,28
3,6,9,14,28
3,5,9,19,28
4,8,11,15,29
4,7,10,12,25
2,6,7,14,29
3,5,7,14,28
5,6,6,9,29
5,8,10,24,27
5,5,7,14,28
3,4,7,16,29
4,5,8,17,29
6,7,10,13,29
6,9,13,18,29
2,5,12,19,27
6,8,10,15,29
4,5,8,16,28
7,8,10,18,26
6,6,9,11,28
5,7,12,13,26
4,4,7,15,29
7,10,13,22,29
5,5,9,18,28
8,9,13,19,28
3,5,9,22,29
5,7,8,18,29
4,5,7,11,29
4,5,8,20,29
3,5,8,13,29
4,5,11,18,26
6,8,8,14,28
10,10,10,18,27
3,7,8,16,26
3,5,9,18,25
3,4,6,18,28
4,6,11,14,28
4,5,8,15,27
4,7,11,19,29
3,4,10,14,27
3,3,8,15,27
3,6,6,12,29
8,8,11,17,25
7,11,15,22,28
4,6,7,20,28
4,4,8,20,29
6,9,12,20,29
4,5,5,13,29
7,7,12,14,29
5,8,13,22,29
5,5,7,18,28
3,5,10,16,27
5,9,10,16,29
5,7,7,13,25
4,7,8,18,24
3,8,9,20,29
3,6,8,15,27
6,11,12,19,29
4,6,9,18,28
4,4,6,15,28
4,6,12,16,28
4,5,10,16,27
2,3,6,17,26
4,7,10,16,28
7,10,12,18,28
3,10,14,16,26
3,3,6,11,27
5,6,7,21,29
4,4,6,14,28
5,7,13,20,27
6,8,9,16,28
5,6,8,21,29
6,6,9,23,29
5,6,11,14,29
5,7,9,23,28
6,10,11,23,28
5,5,9,16,23
4,4,7,15,29
5,6,8,21,29
5,11,12,17,26
4,5,12,16,29
7,8,14,14,29
6,11,12,18,29
5,7,10,15,26
5,6,8,16,29
4,7,10,19,28
7,7,11,21,29
4,4,5,11,29
5,7,8,15,29
4,5,8,22,27
5,5,10,15,29
4,10,11,23,26
2,8,10,16,29
3,4,6,20,29
3,6,8,13,29
6,7,11,19,29
5,10,12,23,29
4,4,7,13,29
7,7,8,15,26
5,6,9,16,29
4,7,9,15,28
6,7,9,11,29
3,5,8,15,26
7,7,7,19,28
4,4,10,14,27
6,6,6,13,28
3,6,6,12,29
5,6,10,10,25
3,7,9,14,29
4,8,9,17,25
5,6,11,14,24
7,9,10,21,28
3,5,12,22,26
3,6,7,17,28
3,4,6,13,27
5,7,7,13,26
4,7,12,15,29
5,7,13,20,28
2,4,6,12,29
4,6,8,14,29
3,5,8,20,27
4,6,7,17,29
3,4,7,12,25
6,7,9,12,27
4,4,10,14,28
9,11,13,23,27
6,7,12,20,29
5,6,8,19,28
5,7,9,15,28
6,9,9,17,28
4,5,5,12,28
3,6,7,12,29
5,7,10,18,27
4,6,7,23,28
3,5,12,21,25
5,6,10,12,29
7,7,12,16,28
6,6,8,15,29
4,8,10,18,29
7,8,9,17,28
3,6,8,14,27
4,7,9,18,29
3,5,9,17,29
8,13,14,22,29
7,7,10,22,29
4,8,8,14,27
3,4,9,20,26
4,6,14,20,27
6,8,8,15,28
3,4,9,22,29
3,5,6,14,28
6,8,11,17,28
6,6,8,11,27
5,6,11,16,29
5,9,9,20,25
4,5,8,13,29
4,7,8,13,29
5,8,13,16,22
4,6,7,18,28
10,10,10,19,29
6,9,11,14,28
3,5,7,19,28
3,6,6,12,25
7,7,11,18,26
4,5,7,13,26
4,7,9,19,27
8,10,17,20,27
7,7,11,20,26
5,8,13,14,28
5,6,10,21,29
3,7,9,14,28
6,7,9,17,29
2,6,9,13,29
4,5,10,20,27
7,9,9,17,29
4,6,10,19,29
6,9,10,15,27
4,7,12,18,26
5,6,13,21,29
5,5,9,13,28
4,5,9,18,28
5,5,7,16,27
4,4,9,20,29
5,7,9,13,27
5,6,7,20,28
3,5,10,19,24
5,5,6,10,29
5,6,7,17,29
4,6,8,23,28
5,6,9,20,29
4,6,7,18,29
5,7,9,21,27
2,4,6,12,24
4,8,10,19,28
6,10,12,21,27
5,7,9,11,25
2,5,8,21,29
4,8,9,12,29
5,6,10,18,29
3,5,9,11,22
3,4,8,17,26
4,4,9,13,27
2,4,5,17,26
4,8,11,22,29
2,4,6,12,29
5,5,7,18,29
3,5,5,18,29
5,8,10,18,29
5,6,8,20,27
5,10,11,19,29
6,9,12,18,29
5,8,9,17,28
3,5,8,15,29
3,4,9,18,29
4,5,7,13,29
4,9,11,18,28
5,8,10,12,27
4,6,10,21,27
6,8,10,16,29
5,5,9,13,25
5,8,10,13,29
5,6,10,16,29
3,5,7,11,29
3,5,12,22,29
4,7,9,15,29
4,7,8,12,28
3,5,10,16,26
4,6,6,14,28
5,7,8,15,28
5,5,11,20,28
7,8,15,17,29
3,8,8,16,27
9,9,11,17,29
3,6,9,20,26
3,8,12,17,27
4,8,9,18,29
8,8,10,11,28
4,7,11,18,28
3,5,9,14,28
4,7,12,17,29
4,6,9,17,26
3,7,11,11,25
5,6,12,23,29
4,7,9,13,28
4,9,9,14,25
8,8,8,13,25
6,8,12,17,26
5,7,10,20,29
5,8,11,13,28
8,8,8,11,29
4,5,7,19,28
6,7,10,14,27
3,5,8,14,29
2,4,8,17,29
2,6,10,22,29
3,4,5,18,26
5,8,8,19,27
3,4,8,21,27
5,7,9,18,29
4,5,8,14,29
4,7,13,21,29
3,6,8,14,28
7,9,10,19,29
4,6,12,17,27
2,4,8,16,26
3,9,10,19,29
5,6,9,14,28
5,5,9,18,29
3,4,6,15,29
5,6,10,17,28
4,4,9,12,27
3,5,10,18,29
4,6,13,23,29
4,4,6,20,28
8,9,13,23,27
4,4,10,22,28
5,7,8,15,28
3,4,8,16,29
9,9,12,20,29
4,8,9,14,28
3,3,8,17,29
4,6,8,18,29
6,6,7,18,29
3,11,13,16,26
5,5,8,14,28
6,7,8,17,29
3,8,14,18,29
3,4,6,14,26
5,7,9,12,29
2,5,8,16,28
5,8,12,16,28
4,8,11,19,28
3,9,10,12,27
3,6,10,12,29
3,5,9,20,28
6,6,14,16,29
4,5,8,8,29
5,7,9,13,28
4,6,11,15,29
7,7,9,16,28
6,10,13,19,29
3,4,5,11,27
4,5,8,21,29
4,6,9,19,28
2,5,6,11,29
4,6,10,16,29
4,6,6,17,25
4,7,7,17,25
4,6,9,18,29
6,6,6,10,28
7,8,9,14,29
4,7,9,14,29
5,6,11,23,29
8,8,11,15,28
8,11,12,20,29
5,5,9,18,29
4,5,8,16,29
6,6,6,17,27
3,9,9,18,29
3,4,9,17,27
2,4,7,17,25
5,7,8,16,29
4,5,7,16,29
3,5,8,13,29
4,5,12,14,22
4,7,11,13,28
4,5,6,13,27
3,6,9,17,25
6,7,13,16,29
3,5,7,14,28
4,6,14,15,26
4,5,9,12,27
5,5,7,16,27
5,6,8,20,26
5,5,8,18,28
3,7,7,14,25
7,7,10,15,26
5,7,8,19,28
4,7,10,20,29
5,5,9,20,29
4,7,12,20,29
3,4,9,22,28
4,10,12,23,28
4,5,5,13,28
4,7,9,11,28
4,5,7,15,27
3,5,12,18,28
3,10,13,19,28
4,5,7,13,28
4,4,10,19,26
3,6,9,20,29
5,5,6,21,29
4,5,8,18,29
4,6,9,14,26
5,10,11,21,28
5,5,9,17,28
4,6,12,20,29
5,5,9,17,28
5,5,8,19,29
3,7,12,15,28
5,6,8,12,21
5,7,7,12,28
6,9,10,20,29
4,5,6,21,28
3,5,8,16,28
3,5,8,13,27
5,6,10,17,28
4,4,10,14,29
5,7,9,16,29
4,8,10,19,23
4,8,11,23,29
4,5,11,21,29
5,7,8,17,29
4,7,9,24,29
4,8,10,17,29
5,6,11,19,28
4,5,7,15,29
5,7,10,15,26
5,9,13,20,28
4,4,6,14,25
7,8,12,18,27
3,6,6,15,29
3,9,9,13,28
5,7,17,19,26
4,4,9,22,28
5,9,10,18,28
3,5,9,17,28
5,7,10,15,29
5,5,8,15,26
4,8,9,18,29
4,5,8,14,28
5,5,8,14,28
3,5,7,10,28
4,6,10,17,29
4,7,10,14,29
3,4,6,12,28
5,6,9,20,29
3,4,6,11,29
3,5,8,15,27
2,4,8,18,29
3,6,9,17,29
4,7,9,18,29
6,7,14,19,29
5,9,11,19,29
6,6,7,17,29
5,6,8,15,29
4,4,9,15,26
4,6,9,11,29
3,5,7,16,28
6,7,9,15,27
3,6,7,15,29
6,8,10,16,28
6,9,11,20,29
3,4,4,13,29
6,9,13,20,28
3,5,8,13,27
4,4,6,17,29
6,7,10,18,28
4,5,8,14,27
3,4,8,14,29
3,4,6,17,28
6,7,9,10,26
3,7,9,23,29
2,5,13,22,26
4,6,9,22,29
4,8,11,19,29
4,9,11,22,28
4,7,9,18,28
4,5,8,12,28
9,9,10,16,29
8,8,8,16,28
5,5,6,13,27
4,9,10,16,28
4,6,6,13,27
6,8,10,19,28
4,5,6,16,28
4,6,7,15,29
7,7,10,22,29
4,5,7,18,29
6,8,9,16,29
2,3,6,18,29
7,7,7,12,29
3,4,8,17,28
4,5,6,12,28
3,4,9,20,29
4,6,7,18,27
2,6,7,18,23
5,10,12,15,28
3,5,10,16,28
7,10,13,23,29
3,6,8,16,29
4,5,8,18,28
4,6,9,15,28
4,4,9,17,28
3,4,6,16,29
5,8,14,22,28
4,5,7,13,23
4,5,10,18,29
5,8,10,12,25
4,7,9,16,26
2,6,10,21,29
4,7,13,17,29
5,6,8,19,28
5,5,8,15,25
5,11,11,19,28
5,7,8,16,29
8,8,11,16,29
5,7,10,16,27
6,7,11,12,29
5,5,5,16,29
4,5,7,13,26
4,9,10,17,27
4,7,7,18,28
6,7,8,25,29
3,5,6,19,24
6,6,8,12,29
6,7,12,15,28
4,8,9,20,27
4,5,10,20,28
9,10,10,19,29
6,7,9,16,28
6,8,8,16,28
3,4,5,17,29
3,4,13,21,29
6,8,9,17,27
6,6,9,22,28
4,5,6,15,29
5,5,8,14,28
5,10,16,16,29
6,7,9,14,29
4,5,6,15,22
2,3,4,21,29
7,7,11,15,29
4,6,7,21,28
4,7,9,20,29
7,7,11,21,28
4,8,10,15,27
3,5,6,24,29
5,9,14,16,28
7,7,8,18,28
4,7,9,15,27
3,5,7,16,29
5,9,10,19,27
2,4,8,13,29
4,5,8,15,29
5,8,9,14,27
6,8,9,17,28
5,6,10,12,29
5,9,12,16,27
6,9,12,24,29
5,8,10,22,27
4,6,9,14,28
5,7,7,20,29
4,6,8,15,24
3,6,14,20,29
6,7,8,13,25
4,8,10,15,29
3,8,12,19,27
7,10,13,16,29
4,5,9,16,28
5,5,7,13,29
9,10,10,17,29
3,7,13,18,28
6,7,8,14,29
7,9,10,15,29
4,5,9,16,27
4,5,9,16,26
3,7,13,18,28
5,8,9,20,27
4,8,9,18,29
7,10,10,15,29
5,7,7,13,29
6,9,10,15,29
7,9,12,13,26
3,4,7,19,29
4,4,9,22,29
4,4,7,19,28
7,7,7,13,29
4,5,9,13,25
6,6,6,12,28
5,7,11,24,29
5,8,11,18,29
5,6,8,15,23
4,6,8,16,28
4,5,7,12,27
4,6,9,15,29
5,6,7,16,29
4,6,8,17,28
3,8,12,21,29
4,5,9,18,29
5,6,10,13,28
6,10,13,20,29
2,4,5,14,23
5,7,8,20,29
5,5,9,15,28
3,6,10,20,29
7,7,9,23,29
3,6,9,18,26
5,8,9,11,29
7,7,10,21,28
4,7,11,12,27
2,3,6,13,29
8,9,12,15,29
6,7,14,15,29
5,8,9,22,28
3,5,6,11,28
4,6,7,19,29
5,6,10,22,28
3,10,13,14,27
5,8,8,15,26
5,6,12,13,26
4,9,14,16,29
4,4,9,14,29
4,5,6,13,27
3,5,8,14,26
2,5,8,16,27
5,7,10,14,28
6,6,14,19,29
4,7,9,15,26
3,4,6,14,27
6,8,10,17,29
1,4,7,20,27
4,6,8,15,27
4,5,11,22,29
5,7,8,14,25
2,3,6,15,27
4,7,8,17,29
3,6,15,18,29
3,5,7,19,29
6,11,14,18,27
4,6,11,17,27
5,6,6,13,28
5,8,11,19,28
4,6,8,11,28
3,6,7,18,29
5,7,11,20,27
5,8,15,20,28
5,5,7,8,28
3,4,9,15,29
4,5,8,14,28
2,3,7,18,27
5,5,8,14,22
5,8,11,22,29
4,7,10,19,29
4,6,11,21,26
6,8,9,14,29
3,5,9,18,29
6,6,9,13,29
5,5,7,16,28
4,8,12,21,29
5,10,14,15,29
4,5,9,12,27
4,6,6,12,26
4,4,8,12,28
5,12,14,18,28
3,4,7,16,28
4,6,6,14,26
4,9,12,15,23
4,5,8,18,29
3,4,10,16,28
3,4,9,18,26
5,7,12,15,29
5,6,7,11,29
4,5,9,13,28
6,8,10,18,28
5,7,11,17,29
9,10,11,18,29
4,5,5,12,23
4,8,13,20,29
3,5,9,10,28
2,4,5,11,29
4,5,10,18,29
3,3,7,14,23
5,13,14,24,29
3,4,8,12,21
4,5,5,16,26
3,5,8,21,29
4,8,8,17,29
6,7,9,16,28
2,6,9,20,26
4,7,12,18,29
5,7,14,16,27
4,5,9,12,28
2,3,6,17,29
5,7,9,21,29
4,6,9,18,29
5,8,14,22,28
6,7,7,15,28
7,9,14,15,29
5,6,7,17,29
6,9,14,21,29
6,7,9,15,29
5,6,10,16,27
6,6,10,13,29
4,9,11,15,28
5,6,11,20,29
5,5,8,15,29
4,6,12,13,28
5,7,10,18,27
7,9,15,17,27
4,8,10,21,29
4,6,12,21,29
4,5,11,13,28
3,5,10,16,28
4,5,8,14,28
5,8,9,14,29
5,9,13,16,29
2,4,10,18,28
5,6,11,20,29
4,8,12,14,22
3,5,8,17,29
4,7,8,17,29
5,7,9,12,28
4,6,7,11,22
3,5,6,13,26
3,7,10,16,29
3,5,9,18,29
6,8,9,20,27
4,5,7,18,26
5,7,9,11,28
3,6,8,13,27
4.447,6361,9210,16.579,27825
