patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,0,50,3,2.622,"1) test13(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test13(AbstractCategoryItemRendererEvoSuite_branch_Test.java:1875)2) test14(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test14(AbstractCategoryItemRendererEvoSuite_branch_Test.java:2693)3) test16(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test16(AbstractCategoryItemRendererEvoSuite_branch_Test.java:3395)"
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,1,54,2,0.696,"1) test17(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test17(AbstractCategoryItemRendererEvoSuite_branch_Test.java:3289)2) test33(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test33(AbstractCategoryItemRendererEvoSuite_branch_Test.java:5458)"
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,2,48,2,1.887,"1) test12(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test12(AbstractCategoryItemRendererEvoSuite_branch_Test.java:1820)2) test29(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test29(AbstractCategoryItemRendererEvoSuite_branch_Test.java:4335)"
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,3,50,3,1.827,"1) test14(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test14(AbstractCategoryItemRendererEvoSuite_branch_Test.java:1910)2) test15(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test15(AbstractCategoryItemRendererEvoSuite_branch_Test.java:2323)3) test41(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test41(AbstractCategoryItemRendererEvoSuite_branch_Test.java:5294)"
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,4,45,1,0.628,"1) test16(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test16(AbstractCategoryItemRendererEvoSuite_branch_Test.java:1997)"
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,5,49,1,1.981,"1) test01(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test01(AbstractCategoryItemRendererEvoSuite_branch_Test.java:646)"
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,6,49,0,0.696,
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,8,52,1,2.173,"1) test16(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test16(AbstractCategoryItemRendererEvoSuite_branch_Test.java:2837)"
patch1-Chart-1-fix.patch,Chart,1,ASE15_Evosuite,9,50,3,2.08,"1) test16(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test16(AbstractCategoryItemRendererEvoSuite_branch_Test.java:3271)2) test17(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test17(AbstractCategoryItemRendererEvoSuite_branch_Test.java:3554)3) test35(org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test)	at org.jfree.chart.renderer.category.AbstractCategoryItemRendererEvoSuite_branch_Test.test35(AbstractCategoryItemRendererEvoSuite_branch_Test.java:6775)"
patch1-Chart-12-fix.patch,Chart,12,ASE15_Evosuite,0,20,0,1.797,
