patch1-Lang-57-Elixir.patch,Lang,57,ASE15_Randoop,1,0,0,0,No tests
patch1-Lang-33-Elixir.patch,Lang,33,ASE15_Randoop,1,0,0,0,No tests
patch1-Lang-33-Elixir.patch,Lang,33,ASE15_Randoop,2,0,0,0,No tests
patch1-Lang-33-Elixir.patch,Lang,33,ASE15_Randoop,3,0,0,0,No tests
patch1-Lang-33-Elixir.patch,Lang,33,ASE15_Randoop,4,0,0,0,No tests
patch1-Lang-33-Elixir.patch,Lang,33,ASE15_Randoop,5,0,0,0,No tests
patch1-Lang-33-Elixir.patch,Lang,33,ASE15_Randoop,6,0,0,0,No tests
patch1-Lang-33-Elixir.patch,Lang,33,ASE15_Randoop,7,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,1,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,2,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,3,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,4,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,5,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,6,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,7,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,8,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,9,0,0,0,No tests
patch1-Time-7-SimFix.patch,Time,7,ASE15_Randoop,10,0,0,0,No tests
patch1-Lang-26-Elixir.patch,Lang,26,ASE15_Randoop,1,0,0,0,No tests
patch1-Lang-26-Elixir.patch,Lang,26,ASE15_Randoop,2,0,0,0,No tests
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,1,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,2,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,3,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,4,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,5,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,6,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,7,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,8,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,9,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,10,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,1,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,2,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,3,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,4,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,5,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,6,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,7,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,8,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,9,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,10,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,1,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,2,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,3,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,4,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,5,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,6,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,7,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,8,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,9,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Randoop,10,,0,,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Evosuite,0,27,0,0.029,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Evosuite,2,28,0,0.039,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Evosuite,3,35,0,0.029,
patch1-Chart-5-Nopol2015.patch,Chart,5,ASE15_Evosuite,5,30,0,0.027,
