patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,0,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,1,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,2,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,3,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,4,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,5,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,6,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,7,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,8,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,evosuite,9,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,0,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,1,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,2,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,3,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,4,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,5,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,6,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,7,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,8,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,evosuite,9,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,0,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,1,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,2,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,3,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,4,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,5,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,6,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,7,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,8,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,evosuite,9,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,0,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,1,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,2,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,3,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,4,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,5,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,6,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,7,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,8,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,evosuite,9,0,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,evosuite,0,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,evosuite,1,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,evosuite,2,1,
